ID,Date,Text
327,2020-05-03,izgledati zračni prijevoz koronakrize riječ zračnom prometu povratak stari svijet korone brzo moguć uvelike raspravlja kojoj formi letovi mogli ponovo pokrenuti svega postavlja pitanje sjedišta sredini morati ostati prazna zrakoplovne kompanije poput ryanaira kategorički odbacuju radije letjeti kaže vlasnik ryanaira michael leary deutsche welle naime dokazano slobodna sjedišta sredini mogla umanjiti rizik infekcije toga brojne avio-kompanije blokiraju mjesta sredini riječ prvoj fazi letova čista kozmetika znanstveno dokazano potrebno kaže shashank nigam šef savjetničke kompanije zračni promet simpliflying druge strane azijska tvrtka haeco pragmatično zalaže redova sjedišta budu postavljeni redovi teretom omogućilo veću distancu putnika bolju raspodjelu tereta vremenima potražnja teretnim kapacitetima veća sjedištima nadležne službe međutim upoznate slučajevima zaraze zrakoplovu zrakoplovna industrija iznova naglašava zrak avionima zahvaljujući kvalitetnim filtrima čestice jednako čist operacijskim salama ističu strujanje zraka avionu ide dodatno smanjuje rizik zaraze skladu propisima uvedeni brojnim zemljama zaštitne maske obvezne stoji konceptu ponovno pokretanje zračnog prometa udruge avioprijevoznika njemačke bdl kanadi snazi kompanija lufthansa moli putnike 4 svibnja nose zaštitu usta nos dosadašnjeg direktnog odlaska sigurnosnu kontrolu izlazima moguće kontrolna mjesta morati dolaziti dva sata leta ubuduće možda sva prijavljena prtljaga ručna prtljaga morati dezinficirati ultraljubičastim zračenjem moguće dodatne zdravstvene kontrole avion ulaziti malim grupama sigurnoj razdaljini putnički most ukrcavanje mogao ugrađen svojevrsni tunel dezinfekciju moguće aerodromima raditi brza testiranja koronavirus općenito putovanje moglo postati znatno drugačije članovi kabinske posade zaštitnim odijelima putnici maskama rukavicama unutrašnjost aviona dezinficira polijetanja svakih pola sata članovi posade dijele sredstva dezinfekciju ruku prvoj biznis klasi dijele jela zapakirana posebno osoblje čitavog leta vodi računa higijeni nužnicima kuhinji budućeg intenzivnog čišćenja zrakoplova duže procedure ulaska avion obzirom propise udaljenosti avioni vremena pistama slijetanja aerodromima morati pokazati potvrda imunitetu proći skener mjerenje temperature preuzimanja prtljage jednom dezinficirana letenje mnogima zabavno ovisnosti toga vremena proći cjepiva budu dostupna neke stvari ostati neke nestati smatra ingo wuggetzer kompanije airbus tvrtka simpliflying izradila scenarij zračni promet mogao izgledati doba dezinfekcije promjene najmanju ruku velike 11 rujna 2001 godine veće bit trajne prognozira shashank nigam njegovoj predstavljenoj studiji putovanja avionom mogla izgledati okviru online prijave let ubuduće možda morati poslati vrsta potvrde imunitetu kojom dokazuje postojanje antitijela covid-19 zračne luke morati dolaziti četiri sata leta putnici stignu chek-in morat proći dezinfekcijski tunel skener mjeri temperaturu novoosnovana služba zdravlje prometu mogla zajedno svjetskom zdravstvenom organizacijom aerodromskim zrakoplovnim kompanijama utvrditi nove standarde pravila skicira simpliflying postanu stvarnost mogao postati jedan razlog ubuduće izbjegavaju avioni proizvođači avionskih sjedišta prvi predstavljaju ponudu post-korona-eru kompanija aviointeriors italije dizajnirala sigurnosnu pregradu obliku haube pleksiglasa pokrivala ramena glavu putnika pomalo podsjeća stare telefonske govornice zahtjevnijeg modela janus ime dobio rimskom bogu dva lica sjedište sredini okrenuto suprotnom smjeru pregrada pleksiglasa odvaja susjednog sjedišta higijenski pregradni zid inteligentan način mogao odgovoriti teme komfor/privatna sfera higijena/distanca smatra ingo wuggetzer airbusa aviokompanija svojim avionima post-korona-namještaj rijeka
328,2020-05-03,humanost riječkih obrtnika doba koronavirusa osigurala 1000 toplih obroka najpotrebitijima udruženje obrtnika rijeka bakar kraljevica čavle kostrena poznato dugogodišnjem humanitarnom djelovanju humanitarno-gastro manifestaciju maškarana jota kuhanjem maškarane jote riječkom korzu dan glavne karnevalske povorke riječki obrtnici prikupljaju dobrovoljne priloge 14 godina zaredom sva prikupljena sredstva doniraju svake godine drugoj potrebitoj udruzi ustanovi pojedincu humanost riječkih obrtnika partnera nastavlja doba koronavirusa mesnice blaž fućak ivica fućak žeželić trgovački obrt moire uto podmornica velpro -konzum plus doodonirali hranu udruženje financiralo kuhanje maneštre 1000 porcija toplog obroka distribuirano gradskog društva crvenog križa rijeka području rijeke bakra kraljevice čavli kostrene ravnateljica gradskog društva crvenog križa rijeka gđa marija vičić krila zadovoljstvo kaže zahvaljujem udruženju obrtnika rijeka prepoznalo potrebe zajednice uvjetima epidemiološke krize omogućilo 1000 toplih obroka stigne prave adrese predsjednik udruženja obrtnika rijeka g darko sertić kaže udruženje nastavlja humanitarnom akcijom poziva zainteresirane žele dio humanitarne priče kontaktiraju udruženje sertić kaže obrtnici zatekla teška situacija suosjećaju najpotrebitijima način žele pripomoći udruženje nadalje nastojati pomagati okviru svojih mogućnosti sredstva ograničena volja pomaganjem zaključuje sertić rijeka
329,2020-05-03,američki državni tajnik imamo ogromnu količinu dokaza virus dolazi wuhanskog laboratorija američki državni tajnik michael pompeo ogromna količina dokaza potvrđuje nova epidemija koronavirusa započela laboratoriju wuhanu kini peking međunarodnim znanstvenicima odbio pružiti pristup saznali dogodilo prenosi bloomberg reći postoji značajna količina dokaza došlo tog laboratorija wuhanu pompeo abc-u prvi imali svijet izložen virusima rezultat neuspjeha kineskom laboratoriju pompeo prestao govoriti virus stvorio čovjek napomenuvši složio izvješćem ureda ravnatelja nacionalne obavještajne službe isključilo genetsku modifikaciju podrijetlo virusa postalo žarište pandemiji pojačalo napetost sad-a kine predsjednik donald trump povećao napore vezi povezivanjem krivice pandemiuu kinom broj umrlih pandemije sad-a prelazi 66000 vidio obaveštajna zajednica rekla pompeo nemam razloga vjerovati pogrešno razumjeli pompeo odbio reći kinezi namjerno pustili virus trump njegovi suradnici oštro kritizirali peking prošli tjedan zahtijevajući odgovore podrijetlu virusa predsjednik petak tvitao neke američke televizijske mreže kineske marionete superpolitički akcijski odbor objavio oglase kine kina ponašala čine autoritarni režimi pokušavala prikriti sakriti zbuniti pompeo abc zaposlila svjetsku zdravstvenu organizaciju oruđe tajnik kina nastavila blokirati pristup zdravstvenim stručnjacima who-a američkim znanstvenicima pristupu uzorcima virusa potrebnih proučavanje prijetnja toku pandemija toku pompeo komunistička partija kine nastavlja blokirati pristup zapadnom svijetu najboljim svjetskim znanstvenicima otkrili točno dogodilo rijeka
330,2020-05-03,dvanaesti dan korone pgž pgž 12 dan novog slučaja koronavirusa pacijentica protekla 24 sata ozdravila broj zaraženih smanjio 28 ozdravljenih 42 zdravstvena situacija našoj regiji normalizira
331,2020-05-03,8 novozaraženih otvaranje parkova ukidanje zabrane javnog okupljanja imamo 8 novooboljelih 2096 slučajeva dvije osobe umrle oporavljenih 1489 otkriveno današnjoj tiskovnoj konferenciji kriznog stožera dopustiti otvaranje dječjih igrališta tiče rekracije epid služba dati jošp mišljenje razmatramo dopustimo veći broj vjenčanjima pogrebima odluku zabrani zadržavanja javnim mjestima okupljanja javnim mjestima nemamo namjeru zadržavati otkrio božinović davor božinović
332,2020-05-05,znanstvenik čije procjene 60 milijuna britanaca stavljeno karantenu podnio ostavku kršenja karantene ljubavnicom znanstvenik savjet potaknuo borisa johnsona stavi veliku britaniju karantenu podnio ostavku savjetodavnog položaja vladi the telegraph otkrio prekršio pravila društvenog distanciranja upoznao svoju udatu ljubavnicu profesor neil ferguson dopustio ženi posjećuje kuće vrijeme karanteni javnosti uvheravao potrebu strogog društvenog distanciranja smanjilo širenje koronavirusa žena živi suprugom djecom drugoj kući
333,2020-05-05,vedrana rudan bojim korone bojim fašizma ide koronu riječka književnica dala intervju srpski portal blic prenosimo integralnom obliku praznik rada leta gospodnjeg 2020 vedrana rudan provodi prvi maj nekad sada… prvi maj provesti doma muž našu karantenu pozvali prijatelje zajedno karantenisati hobotnicu peke vino kolače pjesmu držati distancu nositi maske govoriti koroni sjetit zajedničke mračne prošlosti kojoj ljubavnika stajao štit pleksiglasa srećom hrvatskoj postoji policijski čas rastjerati rastjerati zaboravila reći zaključani sigurna ići daleko držati ruke jebeš život ljubavi jebeš život distancu šta znači praznik rada gde ko radnici radnici radnici radnici sitne pare dostavljaju hranu radnici rade skladištima amazona radnici svetkom petkom bulje ekrane svojih kompjutera mobitela radnici rade trgovinama poštujući sulude naredbe kojekakvih belosvetskih stožera radnici loše plaćeni liječnici medicinske sestre čistačice učiteljice radnici rade određeno vrijeme neodređenu sitnu lovu radnici smrti dijeli mjesečna plata radnici zemaljsko roblje radnici sužnji mori glad nikad ustati virus korona neizbežna tema šta doneo šta odneo… korona zapadnjacima pokazala možemo jednako krhki sirijci afganistanci afrikanci iračani libijci… nabrojio sva tamnokožna bića našoj percepciji vrijedno bijelih evropljana svjetlijih amera crni ameri znamo vrijedni spomena čokoladni daleko ginuli ratovima im izvezli umiru milijunima egzotičnih egzotičnih bolesti gladi prljavštine beznađa briga briga evropi americi krenula korona pomogla spoznamo jednom reče pjesnik ab šimić hodamo maleni zvijezda mrtvaci bacaju jame iskopane njujorškim parkovima toalet-papir njujorku mislena imenica evropa zaključanih vrata osluškuje koronu ekrana prati broj mrtvaca raste svjetska zdravstvena organizacija morala dati neke odgovore svjetska njome vladaju bil žena belinda nje izvukla amerika uskočila kina bil kina belinda daju odgovor pitanje svih pitanja korona zaključala njujork pariz london rim moskvu zaobišla peking šangaj pročitala njujorku dogodila katastrofa zaraženih kineza slavilo svoju novu godinu baš nijedan kinez slavio kinesku novu godinu pekingu šangaju alo bil alo melinda alo kina ima pilota avionu šta posle posle korone pratite medije posle korone bit gora korona vrijeme iduće korone vlasnik amazona slični zarađivati milijun dolara minutu dva sitni koronaši ima devet milijardi zarađivat deset centi pet iduće korone cent iduće… pričat preživi bude imao vremena priču novi svjetski poredak teško robovima ostaviti vremena pričanje priča provodite vreme doba korone privilegirana imamo kuću vrt mačku živimo ikakvih ovozemaljskih briga užasnuti fašizmom ruši ulazna vrata slušamo govori stožer štab brine zdravlje gledamo televiziju pjevamo balkonu slavili liječnike hvala bogu hrvatskoj nikome palo pamet dijeli hrvatske zastave korone mogle pomoći luk češnjak pomaže ratu vraga muž gladimo mačku čitamo knjige glumimo živimo vremenu štabova epidemiologa svaki dan drugo govore vizionara sigurni ostatak života provesti svatko kavezu izlazak ubija bliski susreti ljudima ubijaju smijeh ubija korona ubija oprezan živiš beogradu izlazi novo izdanje vašeg romana žena kurva muškarac peder … izlazi knjiga veseli jebeš izlazak knjige beogradu možeš otići beograd skafandera vizira maske propusnice jebeš dolazak beograd kome trajati policijski sat jebeš beograd kome policija uhapsiti nađe šetam knez mihailovom ima šezdeset pet pameti vučiću odlučio staviti ključ srpske bake deke čega starce štiti smrti preostalo smrt korone prihvatljivija života ropstvu mik džeger živi beogradu nikad napisao hit living ghost town trenutno broj jedan svim svjetskim top-listama mik džeger odavno deka vučić napravio napravio možda deka bora čorba napisao pogledaj dom anđele ii radost čitavog regiona bora nekom intervjuu mogao reći hit napisao vučić omogućio slobodno hoda piše pjeva pobjede izborima vučiću vučiću makni paučinu očiju autobiografija ples sunca izlazi poljskoj austriji… tamošnja publika reaguje dela predstave rađene vašim romanima… razmišljam reaguje djela nikad razmišljala drugi misle govore jebe druge pišem život pravi život mnogih drugih možda znaju pokušavam uživati trenutku sretna sunčan dan vidim pčelu cvijetu mom vrtu muž skuha kavu zajedno slušamo muziku prohujalih mračnih vremena dobro mome mužu dobro nemamo nikakvih problema samima sobom drugim bitno bojimo korone bojimo fašizma ide nje ostati ime zaštite zdravlja nacije hitler drugi borci slobodu čuče usrani zaključanih vrata nezvanično može čuti imali problema fejsbukom naravno imala problema fejsbukom prvi svojoj stranici objavila razgovor njemačkim doktorom testovi koronu pouzdani fejsbuk svakoj zemlji ima ministarstvo istine kontrolira fejknjuzeve bolesnici poput objavljuju fejsu objavila laž doktor testovi koronu nepouzdani znaju fejsbuk zamutio tekst zaprijetio slično ponovi ograničiti broj mojih čitatelja trenutno wwwrudaninfo imam 220000 sljedbenika jebe mišljenje gospodina zakerberga imati jednog čitatelja samu davala pravo stav pogrešan isto činim znam sloboda rukama nekolicine svjetskih zakerbergova nikako znači im baš moramo pušiti smrti davati pravo krivo mišljenje osvrt srpsku hrvatsku političku scenu odnose blažena korona znam dugo trajati četnici ustaše neko vrijeme izvlače grobova pratim medije znam hrvatima čitaj hrvatskim političarima srbi najveći neprijatelji otkrili neke nove doduše čujem opuštenije crkve hvala bogu dragome ovcama otvoriti vrata pastiri trebati nositi maske vizire ovce bog čuvati crkvi morati maskirati baš glupa kojoj ovci mogla pomoći maska zaštiti činjenice ovca daje nadu otvorene crkve jupiiiiiiiii teme stepinac svetac zločinac ubijete znam odgovor hrvate srbe opasnija korona naši vaši političari kog žanra dešava porniću jebu prava orgazam rijeka
334,2020-05-05,novih 11 zaraženih umrle 3 osobe protekla 24 sata hrvatskoj novim koronavirusom zaraženo 11 ukupno zaraženih 2112 rekla maja grba buljević kriznog stožera ministarstva zdravstva troje pacijenata preminulo splitu koprivnici dubrovniku splitskom kbc-u preminuo muškarac rođen 1929 godine općoj bolnici koprivnici žena rođena 1926 općoj bolnici dubrovniku muškarac rođen 1936 godine ukupno hrvatskoj kovida preminule 83 osobe testirano 39973 uzoraka toga protekla 24 sata 933 bolničkom liječenju 217 pacijenata 11 toga respiratoru 14
335,2020-05-06,hrvatski znanstvenik najavio korak lijeka covid-19 očekujemo kraja godine prof dr sc luka čičin-šain helmholtz centra infektologiju njemačkom gradu braunschweigu skupa svojim timom uspio prepoznati antitijela sprečavaju ulazak virusa stanicu značajno otkriće putu pronalaženja lijeka covid-19 osnovi znači našli protutijelo specifično sprječava virus ide stanice može razmnažati stanicama znači može činiti bolesnima kazao rtl čičin šain pitanje može očekivati lijek konca godine mogli imati dati ljudima krajnji cilj mora razvoj jednog cjepiva možemo dati masama cilj napravimo lijek možemo testirati vjerujemo bude išlo dobro jesen krenuti kliničkim testiranjima kraja godine imati možemo pružati ljudima kazao njegovom timu braunschweigu poslan izolat virusa zagrebačke klinike infektivne bolesti dr fran mihaljević apsolutno pomoglo testirali izolatom došao klinike dr fran mihaljević drugim laboratorijima njemačkoj koristi testiranja prof dr sc čičin-šain rtl rijeka
336,2020-05-06,kultura doba korone epk program uvjetima novog nenormalnog održanoj konferenciji medije najavljen kulturno-umjetički program rijeci održavati svibnja lipnja obojen mjerama smanjenja socijalnih kontakata zabrane javnih okupljanja predstavnici gradskih kulturnih ustanova tvrtke rijeka 2020 pročelnika kulturu grada rijeke ivana šarara gradonačelnika obersnela okupili novinare krovu buduće dječje kuće rijeci zgrada čija izgradnja dovršetku bivšem tvorničkom kompleksu budućem riječkom kvartu kulture rikard benčić epk kulturni programi svih ustanova idu dalje uvjetima novog nenormalnog naveo pročelnik riječkog gradskog odjela kulturu ivan šarar dodao prošlih tjedana cjelokupnom interesu javnosti epk projekta zaboravljeno pola epk programa produkciji gradskih kulturnih ustanova najavljujemo programe svibanj dio lipnja duže vrijeme zajedno bavimo novim epk programom redovnim programima ustanova program čiju realizaciju krećemo zajednički projekt svih zajednički kulturni program 2020 godinu time fingiramo rade ustanove punokrvni epk projekt kakvog htjeli realizirati proteklih tjedana nizu intenzivnih sastanaka odlučili kraja godine najvažnije realizirati kvalitetniji kulturni program sugrađane naglasio šarar gradonačelnik rijeke prvog hrvatskog grada nosi titulu europske prijestolnice kulture vojko obersnel istaknuo rijeka nastavlja provedbom projekta europske prijestolnice kulture smanjenom obimu aktivnosti moguće obzirom mjere zaštite korona virusa dodao epk projekt čine mnogi akteri kulturi ovoga grada mnogi umjetnici organizatori uključivo ljude okupljeni čine zgrade nastaju toga predstavljati nasljeđe ovog projekta najave programa rijeci održavati svibnja lipnja rečeno intenzivno osmišljavanju zajedničkog kulturnog programa ljeto osmišljavanju dodatnih programskih aktivnosti ove uveličati otvorenje palače šećera novog prostora muzeja grada rijeke dječje kuće kompleksu benčić bitnu ideju planiranju novih epk programskih aktivnosti čini zadržavanje lokalnih nacionalnih aktera nezavisne kulturne scene obzirom im ovom trenutku potrebna podrška obzira moguće formate aktivnosti moguće proizvesti obzirom korona virus namjera veći dio programa nezavisnih udruga umjetnika dogovoru samim realizatorima organiziramo ljeto ljetne okolnosti stvari stoje optimalno obzirom epidemiju istakuno šarar pojasnio činjenicu golemih poteškoća prilagodbe nove okolnosti suočene kulturne ustanove čak programa epk projekta hrvatsko narodno kazalište ivana pl zajca travnja provodilo zajc program online produkcijom nastupa kazališnih umjetnika nastavak ovog programa uključeni umjetnički ansambli hnk umjetnice umjetnici svibnja publici donose kratke forme tematiziranje nove normalnosti svega socijalnog distanciranja razdvojilo publiku kazalište izvođače međusobno arija podne prvog ciklusa zajc operne solistice solisti hnk izvoditi poznate arije duete opera riječkog repertoara ove proteklih sezona svaki duet drugačiji način postavlja problem socijalno distancirane operne izvedbe riječki operni zbor capella izvoditi djela ivana matetića ronjgova poznate zborske dionice talijanskog opernog repertoara članovi riječkog simfonijskog orkestra održat snimiti pet komornih koncerata gradilištima infrastrukturnih objekata rijeke 2020 europske prijestolnice kulture baletni ansambl donosi balet karakterom mikro koreografija contact forbidden box bonet baletni glosar zraku čipka 2 otkrivati nove načine komuniciranja jezikom plesa vremenu bitno limitiran ansambl hrvatske drame predstavit najaviti kazališnih predstava korona krize odgođene neko vrijeme vježbanje života-drugi edip gospođa ministarka prisjetit predstave rijeku suočila sobom leica format mjuzikla evita svaka predstava njena najava virutalnom prostoru oživjeti speficičan novi način suradnji redateljicama redateljima predstava različitim lokacijama kazalištu kazališne zgrade rijeke hnk program obuhvaća razgovore voditeljima pedagozima petog ansambla riječkog umjetničkog ansambla okupljanja mlade drugačije sposobne osobe krizno vrijeme posebno izazovno talijanska drama priprema ciklus paralelnih razgovora glumicama glumcima svoga ansambla njihovim pogledima aktualnu epidemijsku društvenu situaciju kojoj umjetnici pojedinci našli njihovim pogledima budućnost neizvjesna autokino art kina donosi velikane kinematografije legendarne filmske klasike ponovno diže filmsko platno riječkom parkiralištu beretich svibnja održava novo izdanje autokina organizaciji art-kina udruge filmaktiv okriljem rijeke 2020 europske prijestolnice kulture program obaveznu prethodnu rezervaciju slobodan posjetitelje sigurnosti automobila ponovno uživati čarima velikog filmskog platna svibanjsko autokino znaku filmskih klasika program beretichu subotu 9 svibnja 21 sat otvara humoristična drama dangube vitelloni 1953 velikana talijanske kinematografije federica fellinija čiju stogodišnjicu rođenja art-kino obilježava cjelogodišnjim filmskim programom naredne dvije subote svibnju 16 23 svibnja publika svojih limenih ljubimaca moći pogledati remek-djelo francuskog novog vala jean-luca godarda posljednjeg daha à bout souffle legendarni vestern sama peckinpaha divlja horda the wild bunch 1969 prijašnjih godina filmski zvuk primat radio-prijemnika automobilu dodijeljene radio-frekvencije zahvaljujući povoljnoj epidemiološkoj situaciji provedbu programa autokina osigurana dozvola nadležnog stožera civilne zaštite projekcijama prisustvovati isključivo posjetitelji vozilima dvije osobe vozilu riječ obitelji djecom ostanak vozilu obvezan održavanja programa dozvolu otvaranja prozora lijeve prednje strane strani vozača art-kino svibnju pokrenulo kućnu školu filma besplatnu petodnevnu online radionicu filmske pismenosti započela 4 svibnja traje 8 svibnja ove godine mentorstvom filmskog kritičara dejana durića filozofskog fakulteta rijeci velikog interesa javnosti sto pristiglih prijava zainteresiranih polaznika otvoren dodatni termin održavanja planu pokretanje izdanja radionice svibnja lipnja art-kino kreće postupnim otvaranjem svojih vrata prva redu specijalna knjižnica art-kino otvorena ponedjeljak 27 travnja 2020 godine ograničen sustav rada radnim danima 10 14 sati prostoru knjižnice art-kina istodobno može boraviti pet korisnika uključujući osoblje art-kina osigurani nužni dezinfekcijski punktovi korisnici online kataloga pretražiti građu knjižnice mailom zatražiti željene naslove građa pripremljena spakirana čekati knjižnici preuzimanje izložbene programe galerije kortil program svibnju lipnju provodi hrvatski kulturni dom sušaku izložba vertigo martine ištvan leopolda rupnika prekinuta ožujku ponovo otvorena može pogledati 8 svibnja internetskoj stranici hkd-a dostupno online vodstvo sljedeću izložbu otvara svibnja galerija kortil uputila poziv umjetnicima rijeke primorsko-goranske županije prijave radove obilježeni ovim trenutkom kojem živimo aludiraju anticipiraju nekom neiščitanom obliku izložba radnog naziva neizvjesna izložba analizirati likovne formate forme objedinjavati osobno iskustvo n ovog trenutka dati komentar reakciju čak odgovor trenutnu situaciju novu stvarnost kojoj živimo pozvani umjetnici izložbi sudjelovati svojim radovima nastalima protekla dva mjeseca ranijim radovima sadržajno povezati aktualnom situacijom neizvjesna izložba ovisno količini izboru materijala ostaje otvorena ljeta moguće podijeljena zasebnih izložbi sličnom temom bave umjetnici pozvani sudjelovanje izložbi covid19 mmsu-a otvara 20 svibnja traje 31 srpnja mmsu inače vrata otvara 12 svibnja nastavkom izložbe davida maljkovića kolekcijom preporuke knjiga nove stvaralačke tehnologije zoom susreti čitateljskih klubova gradska knjižnica rijeka otvorila vrata 27 travnja prilagođenom radnom vremenu propisane mjere zaštite dva online portala magazin gkr brickzine riječka gradska knjižnica nastavlja objavama fokus ovom periodu usmjeren serijale gkr bira…e-knjige kojem knjižničari gradske knjižnice rijeka medij videa kreiraju jednominutne osvrte nagovore pojedine naslove e-knjižnice zaki book ekipa bira…e-knjige serijal mlađih članova gradske knjižnice rijeka kojem objavlju osvrti e-knjige djecu mlade toga svibnju gradska knjižnica donosi serijal ac labovanje temu novih stvaralačkih tehnologija formi zoom razgovora uglednim stručnjacima sfere izrade pisanih edukacijskih materijala temama poput 3d printanja vr-a sl sadržaj objavljuje online nastavljaju redoviti susreti čitateljskih klubova gradske knjižnice moljci zoomeri nedopričljivi platforme zoom sklopu projekta nova pravila igre temu novog novinarstva posvećenog održivom razvoju pokrenut proces oblikovanja web stranice djecu priče bajke brickzine lutkarske predstave neobičnim mjestima otvorenom objavom sadržaja nastavlja brickzinehr online magazin dječje kuće donosi priče preporuke osvrte vijesti temama relevantnima novo odrastanje roditelje djecu sfere kulture umjetnosti novih tehnologija ekologije formira online dječje kuće profili društvenim mrežama web stranica programom djecu nastavljaju glumice glumci hrvatskog narodnog kazališta ivana pl zajca hrvatska drama prošlom ciklusu zajc radila iznimno uspješan program zajčić laku noć posvećen najmlađoj publici riječkom kazalištu mladih kamov ovoga puta suradnji glazbenicima riječkog simfonijskog orkestra odabrali četiri ponajbolje najpoznatije priče hrvatskog andersena ivane brlić mažuranić bajke najmlađe izvodit glumci talijanske drame gradsko kazalište lutaka rijeka nastavlja virtualni program lutkarsko kauča započet ožujka kojem svakog petka podne donosi novi naslov tekućeg arhivskog repertoara ove predstave objavi programa ušle virtualne učionice osnovnih škola hrvatske svibanj donosi tražene lektirne naslove poput plesne haljine žutog maslačka snjeguljice doktora dolittla ružnog pačeta link predstave objavljuje petkom točno podne web stranici kazališta društvenim mrežama drugi dio programa lutkarsko kauča sastavljen uradaka dramskih likovnih umjetnika gradskog kazališta lutaka rijeka formi lutkarskih kućnih čarolija započetih travnju lutkari nastavljaju objavom novih originalnih filmova vlastitoj kućnoj produkciji svibanj novost lutkarski svibanj rijeci donijeti program popuštanja kauča odlaska prozora obliku programa lutkarsko prozora publiku očekuju neočekivanim mjestima lutkarske intervencije svakodnevici kvartovske izvedbe otvorenom djeca odrasli moći pratiti daleka tj prozora poštujući korona-mjere dakle propisane distance sudjelujući izvedbama intervencije prostoru skulptura lovranskoj dragi baltazargradsko kupalište pećinama baltazarov uragan početkom travnja završena skulptura programskog pravca lungomare art rad umjetnika davora sanvincentija puli mȁlina temeljima nekadašnjeg mlina stazu medveja lovranska draga vojak značaj ovog rada osnovi kamenog paviljona može posjetiti pogledati šetnjama planinarskom stazom lovranskoj dragi sadržan promišljanjima razmjeni društvenih ekoloških tema značaja stanovnike ovog područja specifičnoga položaja prozora prostoru kamene skulpture događaju interesantni efekti sunčevih zraka vode planu realizacija dva projekta potpunosti prilagođeni trenutnim epidemiološkim uvjetima ljeta pećinskoj plaži grčavo nastati balthazargradsko kupalište kojem akademija primijenjenih umjetnosti sveučilišta rijeci studentice mentorstvom profesora umjetnika igora eškinje umjetnički proces nadahnut temom balthazara dosjetljivog animiranog profesora rješava probleme malog čovjeka izrađuje čelična skulptura svojim otvorima mijenja čovjekov doživljaj okoline natpisi betonskom platou vidljivi kontaktu vodom potiču igru velike male lukobranu molo longo istom temom profesora balthazara uređuje balthazarov uragan autorstvu studija benussi thefish financijsku podršku poslovnog kluba partneri privremenih umjetničkih intervencija pretvorit brod uragan prostor novi prostor igru druženje odmor međugeneracijske susrete riječkoj lučkoj šetnici pogledom balthazargrad natječaj kratku priču uvod fekp književni hay festival svibnja rijeka 2020 objavljuje novi natječaj kratku priču mlade autorice autore fekp19 iznimnim uspjehom vidu broja prijavitelja poslanih priča lansiran prošle godine natječaj uvod ovogodišnji festival europske kratke priče ugostiti najpoznatiji europski književni festival hay festival temom visions for the future vizije budućnosti ujedno tema natječaja mlade autorice autore svojim vizijama osvrnuti novo normalno pandemiju promijenila mnoge živote web stranicama epk projekta sljedećeg tjedna bit moguće pogledati filmove snimali maša drndić igor paulić glezbenu podlogu ane antonove prateći riječke umjetnike umjetnice vozili kopnenim željezničkim morskim pričajući svojim vozačima čistoće jadrolinije hž-a autotroleja kola hitne pomoći temama im život znače eu projekti sastavu epk programa travnja trebao otpočeti jedan nizu festivala susjedstava festival zime susjedstvu mrkopalj sklopu programa nizozemski kolektiv hoge fronten pripremio seriju performansa suradnji mještanima mrkoplja hrvatskom umjetnicom tajči čekada covid-19 pandemije izvedbe održati cjelokupni program brojni drugi programi susjedstava odgođen hoge fronten kolektiv odlučio tog razloga izvesti virtualnu izvedbu živo režiji lieke benders zoom platformi istovremeno dostupna hrvatskoj nizozemskoj publici izvedbom gledateljima pokušati dočarati iskustvo kazališnih stvaralaca stekli boraveći mrkoplju čega slijedi virtualna kazališna turneja selu ponovno okupljanje virtualnom prostoru dijeliti iskustva pozvati sudionike razgovor izvedba događa 5 lipnja virtualno sjedište može rezervirati slanjem e-poruke adresu publiciteit hogefrontennl program odvija koprodukciji cultura nova nl sklopu europskog projekta centriphery sklopu projekta diversity mixer 2018 bavi radom kulturi poticanjem različitosti tijeku izrada diversity preporuka novih kriterija javnog financiranja kulture kreativnih industrija pisanih vrijeme krize dodatno zaoštrilo prethodno stečene uvide neophodnosti kulture potrebi drugačijeg vrednovanja njenih radnika proizvoda listopadu 2020 grad rijeka ustanove organizacije kulturi rijeke pgž-a potpisat sklopu ovog projekta povelju raznolikosti rijeka
337,2020-05-06,posljednja 24 sata 7 novozaraženih umrle dvije osobe ministar zdravstva vili beroš izvijestio hrvatskoj protekla 24 sata zabilježeno 7 novih slučajeva zaraze koronavirusom ukupan broj oboljelih 2119 testirane 41053 osobe toga zadnja 24 sata 1080 hospitaliziranih 11 znači 206 bolničkom liječenju respiratoru 14 bolesnika ukupan broj ozdravljenih 1601 41 ozdravljeni toga 618 otpušteno bolnice samoizolaciji 18679 rijeka
338,2020-05-06,ozdravila 15 korona pgž nastavlja povoljna epidemiološka situacija pgž 15 dan novozaraženih oboljelih ozdravila trenutno 24 ukupno 46 ozdravilo
339,2020-05-07,šest novih slučajeva umrla božinović najavio popuštanje dvije mjere hrvatskoj posljednja 24 sata evidentirano šest novih slučajeva ukupno 2125 ukupno ozdravila 1641 40 24 sata samoizolaciji 18000 umrla ukupno umrlo 86 božinović kazao donijeti dvije odluke popuštanjima dopustit rad autoškola božinović snage stavlja odluka karanteni kućnoj izolaciji vozače međunarodnog transporta božinović capak komentirao zahtjeva ugostitelja prvo potrebno kažem prijepodnevna objavljene upute rad kafića restorana capak pripisali stroge mjere tiču higijene dezinfekcije spornih elemenata ima razlika rečeno pustiti imaju terase međutim imamo ugostitelja terasa donijeta odluka pustiti rad nemaju terasu capak davor božinović
